size of corpus: 10178

filename	report	source:
N04-1015	*	*
N04-1016	*	*
N04-1013	*	*
N04-1014	 	*
W94-0319	 	*
N04-1008	 	*
N04-1007	 	*
W94-0317	 	*
W94-0315	 	*
W94-0316	 	*
W94-0314	 	*
N04-2006	 	*
J85-4001	 	*
J85-4002	 	*
W13-2117	*	
N04-1020	*	*
N04-1021	*	*
W13-2115	*	
W94-0312	 	*
N04-1022	*	*
N04-1023	*	*
W94-0311	 	*
N04-1024	 	*
N04-1025	 	*
N04-1026	 	*
L08-1202	 	*
W94-0306	 	*
W94-0307	 	*
W94-0308	 	*
N04-1019	 	*
W94-0302	 	*
W08-0804	 	*
P04-3031	 	*
P04-3032	 	*
J85-1002	 	*
J85-1001	*	*
J85-1003	 	*
X96-1049	 	*
N04-1003	 	*
N04-1002	 	*
N04-1004	 	*
N04-1001	*	*
P04-3013	 	*
P04-3014	 	*
P04-3019	 	*
P04-3018	 	*
N09-4006	 	*
W07-1803	 	*
P04-3020	 	*
P04-3022	 	*
P98-1091	 	*
P98-1090	 	*
C96-1059	 	*
P98-1080	 	*
P98-1081	 	*
P98-1082	*	*
C96-1050	 	*
P98-1087	 	*
C96-1054	*	*
P98-1083	 	*
C96-1055	 	*
P98-1084	 	*
P98-1085	 	*
C96-1058	 	*
P98-1069	*	*
J91-2001	*	*
J91-2002	 	*
P98-1070	 	*
P04-3008	 	*
P98-1071	 	*
C96-1060	 	*
C96-1061	*	
P04-3003	 	*
P04-3001	 	*
P98-1079	*	
P98-1074	*	
C96-1067	*	*
P98-1059	 	*
C10-3009	 	*
C96-1070	 	*
C96-1071	 	*
P98-1060	*	*
C96-1077	 	*
P98-1061	 	*
P98-1062	 	*
C96-1078	 	*
P98-1063	 	*
C96-1079	 	*
P98-1064	 	*
C96-1073	 	*
P98-1067	 	*
C10-3004	 	*
C96-1076	 	*
P98-1068	 	*
C96-1083	 	*
C96-1080	 	*
W12-4006	*	*
W12-4004	*	
P98-1052	 	*
P98-1050	 	*
C96-1088	 	*
C96-1089	*	*
C96-1086	 	*
P98-1056	*	*
C96-1084	 	*
C96-1085	*	
W06-0702	 	*
W06-0705	*	*
W06-3407	 	*
W06-0707	 	*
W06-3405	 	*
P98-1036	 	*
P98-1044	 	*
P98-1043	 	*
P98-1046	 	*
W13-3210	*	
P98-1045	 	*
C96-1097	 	*
P98-1042	*	
W13-3214	*	*
P98-1041	 	*
C96-1092	 	*
C96-1091	 	*
C96-1094	 	*
P98-1029	 	*
P98-1027	 	*
P98-1028	 	*
P98-1025	 	*
P98-1026	 	*
C10-3015	 	*
W03-1501	 	*
P98-1035	 	*
W03-1502	 	*
P98-1034	 	*
P98-1033	 	*
W03-1503	*	
P98-1032	 	*
P98-1030	 	*
W03-1508	 	*
C10-3014	 	*
C10-3010	 	*
J97-3003	*	*
J97-3002	*	*
J97-3004	*	*
P98-1014	 	*
P98-1015	 	*
J97-3006	 	*
P98-1018	*	*
P98-1020	 	*
P98-1022	 	*
P98-1021	*	
P98-1023	 	*
P98-1006	 	*
P98-1003	 	*
P98-1004	*	*
W13-3203	*	*
W13-3204	*	
W13-3201	*	
W13-3202	*	*
P98-1013	 	*
P98-1012	 	*
P98-1011	 	*
P98-1010	 	*
W13-3209	*	
W13-3208	*	
W13-3205	*	
W13-3206	*	*
P10-4002	*	*
P10-4003	 	*
P10-4004	 	*
P10-4005	 	*
P98-1110	 	*
P98-1112	*	*
P98-1102	 	*
P98-1107	 	*
P98-1106	 	*
P98-1108	 	*
W12-1634	 	*
W12-1632	*	*
W12-1638	*	
W12-1635	 	*
W12-1636	*	*
P10-4014	 	*
P10-4012	*	
P98-1120	 	*
P98-1116	 	*
P98-1115	 	*
P98-1114	 	*
W06-2713	 	*
W01-0904	 	*
P98-1118	 	*
P98-1117	 	*
W12-1620	 	*
W12-1621	 	*
W12-1622	*	
W12-1624	 	*
W06-2714	 	*
W12-1625	*	
P10-4008	 	*
P10-4006	 	*
P84-1100	 	*
P84-1109	 	*
P84-1108	 	*
P84-1107	 	*
W12-2703	 	*
W06-2705	 	*
W12-2702	*	*
W06-2703	 	*
W12-2704	*	*
W06-2704	 	*
W12-2701	*	*
P98-1100	 	*
P98-1101	 	*
W10-1201	 	*
W10-1202	 	*
W10-1205	 	*
W12-1642	*	*
W12-1643	*	*
W99-0909	 	*
W99-0908	 	*
W99-0905	*	*
W99-0906	 	*
W99-0903	*	
W99-0904	 	*
W99-0901	 	*
P12-1097	*	
P12-1096	*	*
P12-1099	*	*
P12-1098	*	*
P12-1091	 	*
P12-1093	 	*
P12-1092	*	*
P12-1095	*	*
P12-1094	 	*
P80-1030	 	*
W09-3109	 	*
W09-3107	 	*
P12-1079	*	
P12-1078	*	
W09-3102	 	*
P12-1075	*	*
P12-1074	 	*
P12-1076	*	*
P12-1071	*	*
P12-1073	*	*
P12-1072	*	
P80-1025	 	*
P80-1026	 	*
W06-1207	 	*
W06-1208	*	*
P12-1088	*	*
P12-1085	*	
P12-1084	*	*
W06-1202	 	*
P12-1083	*	
P12-1082	*	
P12-1081	*	*
P12-1080	*	
W06-1205	 	*
C69-5101	 	*
W06-1206	 	*
W06-1203	*	*
W06-1204	*	*
P12-1050	*	*
P12-1051	*	*
P12-1054	 	*
P08-3005	 	*
P12-1055	*	*
N06-1008	 	*
P08-3003	 	*
P12-1052	*	*
P08-3001	*	
P12-1059	 	*
P12-1056	 	*
P12-1057	*	
N06-1011	 	*
N06-1012	*	*
N06-1013	*	*
N06-1014	 	*
P12-1049	*	*
N06-1015	*	*
N06-1016	 	*
N06-1017	 	*
N06-1010	*	*
P12-1060	*	*
P12-1062	 	*
P12-1063	*	*
P12-1064	*	*
P12-1065	*	
N06-1019	*	*
P12-1066	*	*
P12-1068	*	*
P12-1069	*	*
N06-1024	*	*
N06-1025	*	*
N06-1022	*	*
N06-1023	*	*
N06-1029	 	*
N06-1026	*	*
N06-1027	*	*
N06-1020	*	*
N06-1021	 	*
P12-1036	*	*
P12-1034	 	*
W09-2012	 	*
P12-1035	*	*
P12-1032	*	*
W09-2010	 	*
P12-1033	*	*
P12-1031	*	*
W93-0102	 	*
P12-1029	*	*
P12-1028	*	*
P12-1027	*	*
P12-1040	*	
W09-2002	 	*
W93-0109	 	*
P12-1045	*	*
W09-2001	 	*
P12-1046	*	*
P12-1047	*	*
W93-0107	 	*
J99-4005	 	*
P12-1048	*	*
W93-0108	 	*
P12-1041	*	*
J99-4003	*	*
W93-0105	 	*
P12-1042	*	*
J99-4004	 	*
W93-0106	 	*
P12-1043	*	*
P12-1044	*	*
J99-4002	*	*
W93-0104	 	*
N06-1006	*	*
W93-0113	 	*
N06-1007	*	*
N06-1004	*	*
N06-1005	 	*
N06-1002	*	*
P12-1039	*	*
W09-2006	 	*
N06-1003	*	*
P12-1038	*	*
N06-1001	 	*
W02-0704	 	*
P12-1011	 	*
P12-1010	*	*
P12-1015	 	*
P12-1014	 	*
P12-1013	*	*
P12-1012	*	*
N12-3006	 	*
P12-1007	*	*
P12-1008	 	*
W90-0112	 	*
P12-1009	*	*
P12-1020	*	*
P12-1022	*	*
W10-2310	*	
P12-1021	 	*
P12-1024	 	*
P12-1023	*	*
P12-1026	*	*
P12-1025	*	*
W04-2204	 	*
W10-2309	 	*
P12-1016	*	*
W90-0106	 	*
P12-1017	*	*
P12-1018	*	*
P12-1019	*	
W04-2208	 	*
W90-0102	 	*
W04-2207	 	*
W12-1614	*	*
W12-1613	 	*
W12-1616	 	*
W12-1610	 	*
W10-2301	*	*
W10-2304	*	
W04-2214	 	*
W12-1607	*	*
W12-1608	 	*
W12-1605	*	
P12-1002	*	*
P08-3010	 	*
P12-1001	*	*
W12-1603	 	*
P12-1003	 	*
P07-1090	*	*
W98-1207	*	*
P07-1091	*	*
P07-1092	*	*
W98-1205	*	
P09-1027	*	*
P09-1028	*	*
P09-1029	*	*
C10-2112	 	*
P09-1023	*	*
P09-1024	*	*
C10-2110	*	*
P09-1025	 	*
P09-1026	*	*
P09-1020	*	*
C10-2115	 	*
P09-1021	*	*
P09-1022	 	*
C10-2119	*	*
S12-1071	 	*
C10-2117	 	*
S12-1070	 	*
C10-2118	*	*
S12-1076	*	*
P07-1099	 	*
S12-1079	 	*
P07-1098	 	*
S12-1078	 	*
P81-1001	 	*
P07-1095	*	*
P07-1094	*	*
W12-1702	*	*
P07-1096	 	*
W12-1707	*	
P07-1082	*	*
W12-1706	*	*
P07-1080	*	*
W10-3606	 	*
C94-1100	 	*
P09-1038	 	*
P09-1039	*	*
P09-1036	*	*
P09-1037	 	*
C10-2101	*	
P09-1034	*	*
C10-2100	 	*
P09-1035	*	*
C10-2103	*	*
P09-1032	*	*
P09-1033	 	*
P09-1030	 	*
C10-2105	*	*
C10-2104	*	*
P09-1031	*	*
C10-2107	*	*
S12-1061	 	*
C10-2109	*	*
S12-1060	*	*
S12-1065	*	*
S12-1064	*	*
C94-1103	 	*
S12-1067	 	*
C94-1104	 	*
P07-1089	*	*
S12-1066	 	*
P07-1088	 	*
C94-1101	 	*
S12-1069	 	*
P07-1087	 	*
S12-1068	 	*
P07-1086	*	*
W98-1208	*	
P07-1084	 	*
P07-1083	*	*
P09-1049	 	*
W98-1224	 	*
W98-1223	 	*
W11-0909	 	*
W11-0908	 	*
P09-1041	*	*
P09-1042	*	*
W11-0906	*	
P09-1043	*	*
P09-1044	 	*
W11-0904	*	
P09-1045	*	*
P09-1046	 	*
W11-0902	*	*
P09-1047	*	*
P09-1048	*	*
S12-1098	 	*
S12-1097	*	
J10-2007	 	*
S12-1095	 	*
S12-1094	*	*
P09-1040	*	*
S12-1092	*	*
J10-2001	 	*
J10-2004	 	*
J10-2002	 	*
S12-1099	 	*
J10-2003	 	*
W98-1239	 	*
P09-1054	*	*
P09-1055	*	*
P09-1052	 	*
P09-1053	*	*
P09-1058	*	*
P09-1059	*	*
P09-1056	*	*
W98-1231	 	*
P09-1057	*	*
S12-1085	 	*
S12-1087	 	*
S12-1086	 	*
P09-1051	*	*
P09-1050	 	*
S12-1082	*	*
S12-1088	 	*
W98-1426	 	*
P04-1074	 	*
W10-0603	 	*
W98-1427	 	*
P04-1073	 	*
P04-1076	 	*
W98-1425	 	*
P04-1075	 	*
P04-1070	*	
W10-0608	 	*
W97-0109	 	*
W97-0108	*	
W10-0609	 	*
P04-1072	 	*
W97-0107	 	*
P84-1099	 	*
P04-1078	 	*
P04-1077	 	*
P04-1079	 	*
S12-1035	*	*
S12-1033	 	*
S12-1034	*	*
W97-0117	*	
W97-0114	*	*
S12-1031	*	
W98-1419	 	*
S12-1032	*	*
W97-0110	*	
W98-1418	 	*
W97-0111	 	*
S12-1030	*	*
W98-1435	 	*
P04-1087	*	*
W13-1003	*	
P04-1085	 	*
W13-1001	*	
P04-1084	 	*
P04-1083	*	*
P04-1082	 	*
W09-1609	 	*
P04-1081	 	*
P04-1080	 	*
S12-1019	*	*
W09-1605	 	*
W09-1604	 	*
W13-1006	*	*
P04-1088	 	*
P13-4007	*	
P84-1094	 	*
S12-1022	*	
P84-1093	 	*
S12-1023	*	
P13-4006	*	*
P81-1030	 	*
S12-1025	*	
S12-1026	*	
S12-1027	*	*
J96-3006	 	*
P84-1096	 	*
P81-1035	 	*
S12-1028	*	
P84-1095	 	*
S12-1029	*	*
J96-3001	*	*
J08-3010	 	*
J96-3004	 	*
W98-1429	 	*
W98-1428	 	*
S12-1021	*	
W98-1404	 	*
P09-1002	 	*
W04-1114	 	*
P09-1001	*	*
W98-1402	 	*
P09-1004	*	*
W08-0330	 	*
W04-1116	 	*
W98-1403	 	*
W08-0331	 	*
P09-1003	*	*
P09-1006	*	*
W04-1118	*	*
P09-1005	*	*
P09-1008	*	*
P09-1007	*	*
P09-1009	*	*
P84-1085	 	*
J08-3001	 	*
S12-1059	 	*
J08-3002	 	*
J08-3003	*	*
J96-4005	 	*
J08-3004	*	*
J08-3005	 	*
S12-1055	 	*
J96-4002	 	*
W08-0333	*	*
S12-1053	*	*
W08-0332	 	*
W08-0335	*	*
S12-1051	 	*
S12-1052	 	*
W08-0334	 	*
J96-4006	 	*
P81-1028	 	*
W08-0336	*	*
S12-1050	*	
P09-1011	*	*
W04-1101	 	*
P09-1010	 	*
W98-1411	 	*
P09-1015	 	*
P09-1014	 	*
W98-1414	 	*
W04-1102	 	*
W98-1415	 	*
P09-1012	 	*
P09-1019	*	*
P09-1018	*	*
W04-1106	 	*
P09-1016	*	*
W04-1107	*	*
P81-1014	 	*
P84-1075	 	*
P84-1073	 	*
P84-1070	 	*
S12-1046	*	*
S12-1047	*	*
W98-1406	 	*
S12-1042	 	*
W06-2933	 	*
W06-2932	 	*
W06-3005	 	*
W06-2931	 	*
P07-1019	*	*
W06-2930	 	*
P07-1018	 	*
W10-1302	 	*
N09-1072	 	*
P07-1017	*	*
P07-1016	*	*
N09-1073	*	*
W10-1301	 	*
P07-1015	 	*
P07-1013	 	*
P06-1093	 	*
P07-1011	*	*
P06-1095	*	*
W06-2938	 	*
P07-1010	 	*
P06-1096	*	*
W06-2937	 	*
P06-1097	*	*
W06-2936	 	*
P84-1065	 	*
P06-1098	*	*
W06-2935	*	*
P06-1099	 	*
W06-2934	 	*
P84-1058	 	*
P04-1039	 	*
P04-1038	 	*
P84-1055	 	*
P04-1035	 	*
P06-1090	*	*
P04-1036	*	*
H05-1091	 	*
P06-1091	*	*
P04-1034	 	*
H05-1092	 	*
H05-1093	 	*
P04-1032	 	*
H05-1094	 	*
N09-1071	 	*
N09-1070	 	*
P04-1030	 	*
H05-1095	*	*
H05-1096	*	*
H05-1097	*	*
H05-1098	*	*
H05-1099	*	*
N09-1067	 	*
P07-1008	 	*
P07-1007	*	*
N09-1068	*	*
H05-1079	 	*
N09-1065	*	*
P07-1009	 	*
N09-1066	*	*
H05-1078	*	*
P07-1004	*	*
N09-1063	*	*
P07-1003	*	*
N09-1064	 	*
N09-1061	*	*
P07-1006	*	*
W10-1312	 	*
N09-1062	*	*
P07-1005	*	*
N10-2009	 	*
N10-2007	 	*
P07-1002	*	*
N10-2006	 	*
P07-1001	*	*
P84-1051	 	*
P84-1053	 	*
N09-1069	*	*
N10-2003	*	*
P84-1054	 	*
P04-1048	 	*
P04-1049	 	*
N10-2012	 	*
N10-2010	 	*
P04-1044	 	*
P04-1045	 	*
W03-2911	 	*
P04-1047	*	*
N09-1060	 	*
H05-1083	*	*
P04-1040	*	*
P04-1041	*	*
W03-1803	*	*
H05-1084	*	
W03-1804	 	*
P04-1042	*	*
H05-1081	*	*
W03-1805	 	*
P04-1043	 	*
H05-1087	 	*
H05-1088	*	*
H05-1085	 	*
W03-1801	 	*
H05-1086	 	*
N09-1050	 	*
P07-1039	*	*
W03-1809	 	*
N09-1051	 	*
W03-1808	 	*
P07-1038	*	*
P07-1037	 	*
W03-1807	 	*
W03-1806	 	*
P07-1036	*	*
N09-1053	 	*
N09-1054	 	*
H05-1068	 	*
N09-1055	*	*
H05-1067	 	*
N09-1056	*	
N09-1057	 	*
H05-1069	*	*
P07-1031	 	*
N09-1058	*	*
S12-1016	*	
P07-1030	*	*
N09-1059	*	*
S12-1017	 	*
P07-1035	 	*
S12-1012	*	
P07-1034	 	*
S12-1011	*	
P07-1033	 	*
S12-1014	*	
P07-1032	*	*
P04-1057	 	*
J02-3002	*	*
P04-1058	 	*
J02-3003	*	*
W13-1016	*	
P84-1038	 	*
J02-3004	*	*
P04-1055	 	*
W13-1017	*	
P04-1056	 	*
E89-1011	 	*
P84-1036	 	*
S12-1009	*	
P04-1059	*	*
E89-1018	 	*
W03-1811	 	*
W13-1011	*	
W03-1812	*	*
P04-1050	*	*
H05-1075	*	
H05-1077	 	*
W03-1810	 	*
P04-1053	 	*
E89-1014	 	*
E89-1013	 	*
H05-1071	 	*
P04-1054	 	*
E89-1016	 	*
P04-1051	 	*
P04-1052	 	*
H05-1073	*	*
W97-0124	 	*
N09-1041	*	*
P07-1026	*	*
N09-1042	*	*
P07-1025	*	*
W97-0123	 	*
P07-1028	*	*
P07-1027	*	*
N09-1040	*	*
H05-1059	*	*
N09-1046	*	*
P07-1029	*	*
H05-1058	*	*
W97-0127	*	
H05-1057	 	*
N09-1043	 	*
H05-1056	 	*
N09-1049	*	*
N09-1047	 	*
P07-1020	*	*
N09-1048	*	*
W97-0120	 	*
P07-1022	 	*
S12-1003	*	
P07-1021	*	*
S12-1002	*	
P07-1024	 	*
S12-1001	*	*
P84-1027	 	*
E89-1001	 	*
P04-1066	*	*
E89-1000	 	*
P84-1026	 	*
P04-1067	 	*
P04-1068	*	*
P84-1029	 	*
P04-1069	*	*
P84-1023	 	*
P84-1024	 	*
E89-1009	 	*
E89-1008	 	*
H05-1066	*	*
W13-1021	*	
P04-1060	 	*
P04-1061	 	*
W97-0119	*	*
H05-1064	*	*
E89-1005	 	*
P04-1062	 	*
H05-1061	 	*
P04-1063	 	*
H05-1062	 	*
E89-1003	 	*
P04-1064	*	*
E89-1002	 	*
P04-1065	 	*
H05-1060	*	*
P06-1050	 	*
P07-1056	 	*
P07-1057	 	*
P06-1052	 	*
P07-1054	 	*
P07-1055	*	*
P06-1051	*	*
P06-1054	*	*
P07-1052	 	*
P06-1053	 	*
P07-1053	*	*
P07-1050	*	*
P06-1055	*	*
P07-1051	*	*
H05-1045	*	*
P06-1058	*	*
P06-1057	 	*
H05-1047	 	*
P06-1059	*	*
H05-1048	 	*
H05-1049	 	*
P07-1058	 	*
P07-1059	*	*
H05-1051	 	*
H05-1050	*	*
H05-1053	 	*
H05-1052	 	*
H05-1055	*	*
H05-1054	 	*
P84-1013	 	*
P84-1018	 	*
P06-1063	 	*
P07-1043	 	*
P07-1044	 	*
J02-3001	*	*
P06-1062	*	*
P06-1061	 	*
P07-1045	 	*
P06-1060	*	*
P06-1067	*	*
P07-1040	*	*
P06-1066	*	*
P06-1065	*	*
P07-1041	*	*
P07-1042	 	*
P06-1064	*	*
H05-1036	*	*
H05-1034	 	*
P06-1068	 	*
H05-1035	*	*
P07-1049	 	*
H05-1039	 	*
H05-1040	 	*
P84-1008	 	*
H05-1044	*	*
H05-1043	 	*
H05-1042	 	*
H05-1041	 	*
P04-1005	 	*
P04-1004	 	*
P04-1007	 	*
P04-1006	*	*
P84-1004	 	*
P04-1001	 	*
P84-1007	 	*
P07-1074	 	*
P07-1075	*	*
P07-1072	*	*
P06-1078	*	
P06-1077	*	*
P07-1073	 	*
P04-1009	 	*
P07-1078	 	*
P06-1072	*	*
P07-1079	*	*
P06-1071	*	*
P07-1076	 	*
P06-1073	*	*
P07-1077	 	*
H05-1027	 	*
H05-1028	*	
H05-1023	*	*
P06-1079	*	*
H05-1024	*	*
H05-1025	 	*
H05-1026	 	*
H05-1031	 	*
H05-1030	 	*
H05-1033	*	*
P04-1014	*	*
P04-1013	 	*
P06-1070	 	*
P04-1011	 	*
P04-1018	*	*
P07-1071	 	*
P04-1017	 	*
P07-1070	*	*
P04-1016	 	*
P04-1015	 	*
P04-1019	*	*
P07-1061	*	*
P06-1089	*	*
P06-1088	 	*
P07-1062	*	*
P06-1087	*	*
P07-1063	 	*
P06-1086	 	*
P07-1064	*	*
P07-1065	 	*
P06-1085	 	*
P07-1066	 	*
P06-1084	*	*
P07-1067	*	*
P07-1068	*	*
H05-1018	*	*
P07-1069	*	*
H05-1019	 	*
H05-1016	 	*
H05-1017	 	*
H05-1014	 	*
H05-1012	*	*
H05-1013	 	*
H05-1022	*	*
H05-1021	*	*
P04-1021	 	*
P04-1020	*	*
P04-1023	 	*
P04-1022	*	*
P04-1024	 	*
P04-1027	 	*
H89-1008	 	*
P09-2043	 	*
P09-2045	 	*
P09-2044	 	*
P06-1028	*	*
P06-1029	 	*
J10-1005	*	
P06-1025	 	*
W01-0815	*	
P06-1027	 	*
W01-0814	*	*
P09-2041	 	*
A97-1046	 	*
P06-1021	*	*
X98-1004	 	*
P06-1022	*	
P06-1023	*	*
A97-1043	 	*
J10-1004	*	*
A97-1042	 	*
A97-1041	 	*
J10-1003	*	*
J10-1002	 	*
J10-1001	 	*
P09-2039	 	*
W07-1530	*	
P09-2034	 	*
H05-1010	 	*
H05-1011	*	*
P09-2031	 	*
P09-2038	 	*
P09-2037	 	*
P09-2036	 	*
P09-2035	*	
P06-1019	 	*
H05-1008	 	*
H05-1007	 	*
P06-1017	 	*
H05-1006	 	*
P06-1018	 	*
H05-1005	 	*
P06-1015	*	*
H05-1004	 	*
P06-1016	*	*
H05-1003	 	*
H05-1002	 	*
P06-1013	*	*
H05-1001	*	*
P06-1011	*	*
A97-1055	*	*
A97-1054	 	*
P06-1012	*	*
P06-1010	*	*
A97-1056	*	*
A97-1051	 	*
A97-1050	*	*
A97-1053	*	*
A97-1052	*	*
H05-1009	*	*
A97-1028	 	*
A97-1025	 	*
W07-1522	*	*
A97-1026	 	*
A97-1029	 	*
W07-1525	 	*
W07-1528	 	*
W07-1527	*	*
W07-1529	 	*
W01-0802	 	*
P09-2067	 	*
P09-2066	 	*
P09-2060	 	*
P06-1046	 	*
P09-2061	 	*
P06-1047	 	*
P06-1048	*	*
P06-1049	 	*
P09-2063	 	*
A97-1020	 	*
P06-1040	 	*
P06-1041	*	*
P06-1042	 	*
P06-1043	 	*
P06-1044	 	*
A97-1036	 	*
A97-1039	 	*
W07-1514	 	*
W07-1513	 	*
W07-1512	*	*
P09-2059	 	*
P09-2058	*	*
P09-2057	 	*
W07-1516	*	*
P09-2056	 	*
W01-0810	 	*
W01-0812	 	*
P09-2053	 	*
W01-0804	*	*
P06-1037	 	*
P06-1038	*	*
P09-2050	 	*
P06-1036	 	*
W01-0805	 	*
W01-0808	 	*
P06-1039	 	*
W01-0809	 	*
D13-1007	*	*
P06-1030	 	*
D13-1008	*	
A97-1031	*	*
A97-1030	 	*
D13-1002	*	
P06-1033	*	*
A97-1033	*	*
P06-1034	*	*
A97-1035	 	*
D13-1004	*	
P06-1031	*	*
D13-1005	*	
P06-1032	*	*
P09-2087	 	*
N07-2052	 	*
N07-2050	 	*
W03-1721	 	*
W03-1728	 	*
W13-2412	*	
W03-1727	 	*
N07-2053	*	
W03-1726	 	*
A97-1007	 	*
W03-1720	 	*
A97-1006	 	*
A97-1004	 	*
W13-2417	*	
D13-1016	*	
A97-1001	 	*
N09-1026	*	*
D13-1015	*	
N09-1025	*	*
W06-2904	*	*
D13-1014	*	
N09-1028	 	*
W06-2901	 	*
D13-1013	*	
N09-1027	*	*
W06-2902	*	*
W06-2907	 	*
W06-2908	*	
N09-1029	*	*
D13-1018	*	
W06-2905	*	*
D13-1017	*	
W06-2906	*	*
W03-1718	*	*
N09-1020	 	*
P09-2080	 	*
W03-1719	 	*
N09-1022	*	
D13-1011	*	
D13-1010	 	*
P09-2085	 	*
N09-1024	*	*
N09-1023	 	*
P09-2084	 	*
W03-1711	 	*
P09-2078	 	*
H89-1032	 	*
P09-2075	 	*
P09-2076	 	*
W03-1712	 	*
P09-2079	 	*
W03-1717	 	*
W03-1716	 	*
W13-2402	*	
W13-2404	*	
A97-1015	 	*
A97-1014	 	*
A97-1017	 	*
W13-2409	*	
W13-2408	 	*
A97-1016	 	*
D13-1025	*	
A97-1010	 	*
N09-1039	 	*
A97-1011	 	*
D13-1027	*	
N09-1037	 	*
A97-1012	 	*
D13-1026	*	
N09-1036	 	*
A97-1013	*	*
D13-1029	*	
D13-1028	*	
N09-1031	 	*
W03-1707	 	*
W03-1708	 	*
W03-1709	 	*
P09-2074	 	*
P09-2073	 	*
N09-1034	*	*
D13-1023	*	
N09-1033	*	*
D13-1022	*	
P09-2071	 	*
N09-1032	*	*
N07-2031	 	*
N07-2032	 	*
H89-1022	 	*
N07-2037	 	*
N07-2038	 	*
H89-1027	 	*
N07-2035	 	*
N07-2036	 	*
N09-1008	 	*
W06-2929	*	*
N09-1007	*	*
W06-2927	 	*
D13-1039	*	
W06-2928	 	*
N09-1009	*	*
D13-1038	*	
N09-1004	*	*
W06-2925	 	*
D13-1037	*	
N09-1003	 	*
W06-2926	 	*
D13-1036	*	
N09-1006	 	*
P06-1001	*	*
W06-2923	 	*
W06-2924	 	*
N09-1005	*	*
W03-2808	 	*
D13-1034	*	
P06-1003	 	*
D13-1033	*	
W06-2922	 	*
P06-1002	*	*
N09-1002	*	*
D13-1032	*	*
P06-1005	*	*
D13-1031	*	
W06-2920	*	*
N09-1001	*	*
P06-1004	 	*
D13-1030	*	
P06-1006	*	*
P06-1009	*	*
H89-1013	 	*
N07-2044	 	*
N07-2045	 	*
N07-2041	 	*
W03-2806	 	*
W03-2805	 	*
W06-2909	*	*
N07-2047	 	*
W06-2918	*	*
N09-1019	*	*
W06-2919	 	*
N09-1018	 	*
D13-1047	*	*
N09-1017	*	*
W06-2912	*	*
D13-1046	*	
W06-2913	 	*
D13-1049	*	
W06-2914	*	*
N09-1015	 	*
D13-1048	*	
N09-1014	*	*
W06-2915	*	*
D13-1043	*	
N09-1013	*	*
D13-1042	*	
N09-1012	 	*
W06-2910	*	*
D13-1044	*	
N09-1010	 	*
P09-2093	 	*
W06-2911	 	*
D13-1041	*	
P09-2090	 	*
D13-1040	*	
D13-1050	*	
D13-1051	*	
D13-1052	*	
D13-1053	*	
D13-1054	*	
D13-1055	*	
D13-1056	*	
D13-1057	*	
D13-1058	*	
D13-1059	*	
N07-2014	 	*
N07-2015	 	*
W05-0703	 	*
W05-0702	 	*
W05-0701	*	
W05-0707	 	*
W05-0706	 	*
W05-0704	 	*
D13-1062	*	
W05-0708	*	*
W05-0709	 	*
D13-1060	*	
D13-1061	*	
D13-1064	*	
D13-1065	*	
W06-1807	*	
W06-1808	 	*
W09-1510	 	*
N07-2027	 	*
N07-2025	*	*
P79-1021	 	*
N07-2028	 	*
W05-0712	*	*
W05-0711	 	*
D13-1070	*	
N07-2022	*	
N07-2021	 	*
N07-2020	 	*
D13-1077	*	
D13-1071	*	
D13-1074	*	
D13-1079	*	
W09-1505	*	*
C10-2162	 	*
P79-1016	 	*
C10-2160	*	
C10-2167	 	*
C10-2166	 	*
D13-1081	*	
C10-2165	 	*
D13-1080	*	
C10-2168	*	*
D13-1089	*	
W08-0411	*	*
D13-1085	*	
D13-1082	*	
W08-0410	*	
D13-1083	*	
N07-2008	 	*
N07-2007	*	*
C10-2170	*	*
N07-2006	 	*
P79-1002	 	*
C10-2172	*	*
C10-2173	*	
N07-2001	 	*
C10-2176	*	*
W10-2808	 	*
C10-2175	*	
D13-1091	*	
D13-1090	*	
C10-2177	 	*
H89-1054	 	*
W10-2803	*	*
W10-2805	 	*
W08-0407	 	*
W08-0406	*	*
W08-0409	*	*
W08-0408	*	*
D13-1093	*	*
W08-0401	*	*
W08-0403	*	*
W10-2802	*	*
D13-1097	*	
W08-0402	*	*
W08-0405	*	*
D13-1099	*	
W08-0404	*	*
C10-2148	 	*
C10-2146	*	*
W07-1509	 	*
C10-2147	*	
C10-2144	*	*
C10-2145	 	*
W07-1505	*	
W07-1506	 	*
C10-2140	*	
W07-1504	 	*
C10-2141	*	
W07-1502	*	*
X98-1031	 	*
C10-2157	*	
C10-2158	*	*
C10-2159	*	
J11-3005	*	
J11-3004	*	*
J11-3003	*	
C10-2154	*	*
J11-3002	*	
J11-3001	*	*
W11-2303	 	*
X98-1026	 	*
X98-1028	 	*
W11-2308	*	
C10-2129	*	*
C10-2128	 	*
C10-2122	*	*
C10-2120	 	*
C10-2121	 	*
C10-2126	*	*
C10-2127	*	
C10-2124	*	
C10-2125	*	*
C04-1204	*	*
C10-2139	*	*
C04-1200	 	*
W11-2311	 	*
C10-2133	 	*
C10-2135	*	
C10-2136	*	
C10-2137	*	*
W11-2309	 	*
W03-0804	 	*
W03-0801	*	*
W98-1103	 	*
W98-1107	*	
W98-1106	 	*
W98-1105	 	*
P11-1071	*	*
P11-1072	 	*
